ORIGIN,DEST,AIRLINE_CODE,DISTANCE,NUM_VUELOS
SNA,EUG,G4,776.0,16
SNA,MSO,G4,935.0,16
SRQ,AUS,G4,936.0,16
SAV,DEN,F9,1414.0,16
SRQ,DCA,OH,851.0,16
MCO,LAX,NK,2218.0,16
RIC,JFK,OO,288.0,16
SRQ,LGA,WN,1047.0,16
IAD,AUS,MQ,1297.0,16
SAV,CAK,G4,606.0,16
DTW,RSW,F9,1084.0,16
RDU,DTW,F9,501.0,16
COS,ATL,F9,1184.0,16
LGA,CHS,DL,641.0,16
MSO,LAX,QX,923.0,16
IAH,BHM,YX,562.0,16
LEX,ORD,EV,323.0,16
SJC,LAS,NK,386.0,16
SAV,IAD,OO,515.0,16
BOS,BUF,DL,395.0,16
DSM,AUS,G4,813.0,16
DSM,DCA,MQ,897.0,16
LAX,TPA,WN,2158.0,16
DSM,HOU,G4,825.0,16
ILG,MCO,F9,841.0,16
SJU,BWI,F9,1565.0,16
IDA,BOI,QX,209.0,16
DSM,PHX,YV,1149.0,16
SLC,BUR,DL,574.0,16
IAH,SHV,YV,192.0,16
PNS,DEN,WN,1179.0,16
SLC,EUG,DL,618.0,16
SAV,MIA,YX,440.0,16
IAH,MSY,OO,305.0,16
IAH,MEM,YX,468.0,16
IAH,LIT,YX,374.0,16
IAH,GRR,EV,1042.0,16
DTW,GSO,YX,460.0,16
DCA,VPS,MQ,789.0,16
CHA,DCA,YX,523.0,16
BWI,PHL,YX,90.0,16
OMA,DTW,9E,651.0,16
ORD,DAY,EV,240.0,16
ORD,VPS,YX,796.0,16
PHL,GRR,YX,573.0,16
ORD,CRW,EV,416.0,16
ORD,JAC,OO,1162.0,16
MYR,TTN,F9,509.0,16
CID,MCO,F9,1097.0,16
PGD,OMA,G4,1269.0,16
PBI,CLE,F9,1020.0,16
ORD,MSP,EV,334.0,16
ORD,BZN,OO,1186.0,16
ORD,CAK,EV,343.0,16
CAK,PGD,G4,965.0,16
ORD,MTJ,YX,1081.0,16
ORD,ONT,AA,1700.0,16
ORF,LAS,F9,2154.0,16
ORD,MCI,EV,403.0,16
CHA,ORD,EV,500.375,16
ORD,MSO,OO,1332.0,16
ORD,STT,AA,2115.0,16
ORD,MYR,YX,753.0,16
OKC,AUS,OO,358.0,16
PBI,EWR,YX,1023.0,16
PDX,TUS,AS,1119.0,16
ORD,ABE,EV,654.4375,16
BUR,SLC,DL,574.0,16
ORD,RDM,OO,1677.0,16
CLL,IAH,OO,74.0,16
BWI,VPS,G4,819.0,16
ATL,BUF,F9,712.0,15
DSM,FLL,G4,1315.5333333333333,15
LAX,XNA,G4,1371.0,15
MKE,PHX,NK,1460.0,15
SAN,AUS,F9,1164.0,15
MKE,DFW,YV,853.0,15
EWR,RSW,YX,1068.0,15
ORD,VPS,AA,796.0,15
DEN,MSY,OO,1062.0,15
BMI,DTW,OO,313.0,15
CAK,SRQ,G4,934.0,15
PHX,FLL,NK,1972.0,15
ATL,STL,F9,484.0,15
ORD,FAR,EV,557.0,15
IAH,RDU,OO,1042.0,15
MSN,LGA,OO,812.0,15
ORD,FAT,OO,1730.0,15
ABQ,AUS,G4,619.0,15
ORD,ATL,YV,606.0,15
SBA,DEN,F9,916.0,15
DSM,PDX,G4,1471.0,15
DSM,ORD,EV,299.0,15
PDX,PHL,AS,2406.0,15
LGA,IAD,9E,229.0,15
EVV,VPS,G4,524.0,15
LGA,SYR,DL,198.0,15
SAN,EWR,WN,2425.0,15
MMH,SFO,OO,193.0,15
ATL,CHS,9E,259.0,15
IDA,OAK,G4,666.0,15
TPA,AUS,MQ,928.0,15
CLT,FLO,OH,99.0,15
GRR,TPA,WN,1041.0,15
ORD,FSD,EV,462.6666666666667,15
FAR,PHX,OO,1225.0,15
ILM,BOS,YX,672.0,15
CLE,SAN,F9,2026.0,15
DTW,SAV,OO,705.0,15
SAV,PHL,AA,629.0,15
ORD,GEG,OO,1498.0,15
MHT,ORD,YX,843.0,15
GSP,DCA,YX,396.0,15
AVL,MSP,G4,861.0,15
CHS,IND,G4,585.0,15
MSP,DFW,NK,852.0,15
STT,JFK,B6,1623.0,15
FAT,ORD,OO,1730.0,15
HHH,DFW,MQ,954.0,15
VPS,DCA,MQ,789.0,15
SEA,ORD,NK,1721.0,15
HHH,PHL,YX,609.0,15
BOS,PIT,OO,496.0,15
DFW,DTW,YX,986.0,15
AUS,SDF,G4,876.0,15
JFK,CHS,OO,636.0,15
MYR,PSM,G4,783.0,15
LAX,SAT,NK,1211.0,15
MYR,ORD,YX,753.0,15
PBI,EWR,F9,1023.0,15
SFB,CAK,G4,837.0,15
MSP,MYR,DL,1085.0,15
LAN,ORD,YX,179.0,15
PHX,MRY,MQ,598.0,15
CGI,DEC,OO,184.0,15
JFK,JAC,AA,1894.0,15
JLN,DFW,YV,327.0,15
DFW,OAK,AA,1457.0,15
CDB,ANC,AS,620.0,15
JFK,RDU,OO,427.0,15
MYR,LGA,YX,563.0,15
PBI,DCA,MQ,857.0,15
PHX,SEA,NK,1107.0,15
HOU,LBB,WN,474.3333333333333,15
SJC,AUS,QX,1476.0,15
PDX,FLL,AS,2694.0,15
RSW,PHL,B6,993.0,15
ORD,EYW,EV,1251.0,15
BDL,SFO,B6,2625.0,15
DTW,TPA,F9,983.0,15
MSP,ALB,OO,980.0,15
MSP,ANC,AS,2519.0,15
JAC,JFK,AA,1894.0,15
MSP,BNA,9E,695.0,15
JAN,MCO,WN,588.0,15
DEN,SRQ,WN,1531.0,15
LAX,GJT,G4,655.0,15
AUS,MSP,OO,1042.0,15
ORD,CMH,AA,296.0,15
SEA,BWI,WN,2335.0,15
PHX,TPA,F9,1788.0,15
BDL,CVG,9E,661.0,15
SFO,PSP,AS,421.0,15
AZO,MSP,9E,426.0,15
PHX,SLC,MQ,507.0,15
SEA,IAH,NK,1874.0,15
LAS,XNA,F9,1163.0,15
VPS,CLT,YX,460.0,15
MSP,DCA,OO,931.0,15
ALB,DTW,YX,489.0,15
CKB,MYR,G4,394.0,15
LIT,HOU,WN,393.0,15
RDU,CLE,9E,416.0,15
RDU,LAS,B6,2026.0,15
MIA,DCA,YX,919.0,15
RDU,IAH,OO,1042.0,15
RIC,LAX,B6,2305.0,15
PHL,VPS,OH,908.0,15
DAY,LGA,MQ,549.0,15
BNA,MFE,G4,967.0,15
PHL,RIC,YX,198.0,15
RNO,CLT,AA,2141.0,15
DCA,JFK,OO,213.0,15
SLC,PSC,DL,521.0,15
BNA,TTN,F9,706.0,15
MIA,OKC,YX,1222.0,15
DTW,MHT,OO,610.0,15
ORF,DTW,YX,529.0,15
RDU,DCA,MQ,227.0,15
ORD,ORF,EV,717.0,15
MSY,PHL,OH,1089.0,15
ORD,HDN,UA,1009.0,15
OMA,ATL,9E,821.0,15
RDU,SYR,F9,519.0,15
MIA,ISP,F9,1113.0,15
EYW,TPA,YX,240.0,15
IAH,BDL,UA,1507.0,15
ORD,JAN,OO,677.0,15
FSD,ORD,EV,462.53333333333336,15
SMF,PHX,YV,647.0,15
XNA,MIA,YX,1099.0,15
MDT,FLL,G4,993.0,15
DCA,BDL,AA,313.0,15
EWR,TVC,YX,644.0,15
MIA,DTW,MQ,1145.0,15
ORD,JAN,EV,677.0,15
ATL,HPN,YX,780.0,15
DCA,ALB,YX,318.0,15
RSW,OMA,F9,1299.0,15
PVD,BNA,G4,906.0,15
DCA,BHM,YX,653.0,15
ORF,FLL,NK,781.0,15
XNA,ORD,EV,522.0,15
MTJ,DAL,WN,733.0,15
EYW,MCO,YX,268.0,15
OGD,AZA,G4,544.0,15
CLT,ATL,MQ,226.0,15
RDU,AUS,DL,1162.0,15
MSY,MIA,NK,675.0,15
SNA,PHX,NK,338.0,15
IAD,MSP,DL,908.0,15
PHL,PHX,F9,2075.0,15
RAP,PHX,YV,876.0,15
CLT,LIT,YX,640.0,15
BNA,DTW,9E,456.0,15
TUL,PHX,MQ,935.0,15
CLT,BTV,AA,761.0,15
IAH,LRD,OO,301.0,15
PHL,BZN,AA,1853.0,15
LSE,MSP,9E,119.0,15
IAD,BUF,UA,283.0,15
LIT,PIE,G4,734.0,15
PWM,CLT,YX,813.0,15
DAB,DFW,MQ,981.0,15
PGD,CHS,G4,428.0,15
LIT,ORD,EV,552.0,15
OMA,PHX,YV,1037.0,15
PVU,LAS,G4,341.0,15
CVG,RDU,F9,390.0,15
RSW,MHT,NK,1271.0,15
CHS,PGD,G4,428.0,15
CMH,MYR,NK,488.0,14
VPS,BWI,G4,819.0,14
CHS,ATL,9E,259.0,14
OKC,PHX,AA,833.0,14
SEA,AUS,OO,1770.0,14
FLL,PHX,NK,1972.0,14
ORD,DCA,YV,612.0,14
KOA,SAN,WN,2556.0,14
BDL,LAS,F9,2297.0,14
SFB,OKC,G4,1061.0,14
DFW,LEX,OH,785.0,14
MFE,LAX,G4,1318.0,14
CLE,BNA,G4,448.0,14
PHX,TUL,MQ,935.0,14
PVD,FLL,F9,1188.0,14
CMH,MIA,AA,990.0,14
MIA,DSM,MQ,1327.0,14
RDU,CVG,MQ,390.0,14
OKC,MCO,F9,1069.0,14
ORD,LGA,MQ,733.0,14
PHX,SBP,AA,509.0,14
MDW,VPS,WN,782.0,14
CVG,PHX,WN,1569.0,14
BWI,SJU,F9,1565.0,14
BUF,PHL,AA,279.0,14
CLT,BTR,OO,675.0,14
LAS,IAD,F9,2065.0,14
DAY,DEN,YX,1085.0,14
DFW,GJT,YV,773.0,14
AVL,EYW,G4,751.0,14
CLT,BOS,NK,728.0,14
FLL,MDT,G4,993.0,14
TUL,DFW,OH,237.0,14
STT,SJU,UA,68.0,14
MEM,LGA,OO,963.0,14
AZA,MSP,G4,1267.0,14
FLL,ORF,NK,781.0,14
DFW,BOI,YV,1272.0,14
MDW,PNS,WN,781.0,14
HDN,FLL,B6,1843.0,14
EWR,DSM,G4,1017.0,14
EYW,BNA,G4,849.0,14
ACK,EWR,B6,218.0,14
LEX,IAH,EV,828.0,14
LGA,ORF,OO,296.0,14
LGA,OKC,9E,1341.0,14
ROC,PGD,G4,1143.0,14
DEN,DRO,F9,251.0,14
LGA,MEM,OO,963.0,14
ALW,SEA,OO,213.0,14
ROC,IAD,YX,288.0,14
TPA,PWM,F9,1277.0,14
LGA,FLL,UA,1076.0,14
DCA,ROC,MQ,296.0,14
LGA,DFW,YX,1389.0,14
DEN,GRR,YX,1015.0,14
DEN,GSP,F9,1278.0,14
SAT,SAN,F9,1129.0,14
CLT,ATW,MQ,742.0,14
CLT,TLH,MQ,386.0,14
DEN,CMH,YX,1154.0,14
LGA,SAV,MQ,722.0,14
MKE,ORD,YX,67.0,14
TYS,CLT,OO,177.0,14
MKE,EWR,UA,725.0,14
CLT,ECP,AA,437.0,14
RSW,STL,NK,979.0,14
TYS,DEN,G4,1162.0,14
MKE,MSP,9E,297.0,14
PIT,RSW,YX,966.0,14
LGA,SDF,OO,659.0,14
BNA,BOS,9E,942.0,14
FLL,FNT,G4,1182.0,14
ALB,ATL,9E,853.0,14
CVG,EYW,G4,1013.0,14
RSW,AUS,MQ,1001.0,14
ALB,MSP,DL,980.0,14
LEX,MYR,G4,438.0,14
MCO,BOS,UA,1121.0,14
SDF,LGA,OO,659.0,14
PGD,HTS,G4,790.0,14
RDU,RSW,B6,667.0,14
RDU,PWM,F9,700.0,14
LAX,SAN,UA,109.0,14
SBP,PDX,QX,722.0,14
PDX,GEG,AS,279.0,14
FSD,ORD,YX,462.92857142857144,14
PIE,FAR,G4,1519.0,14
CLE,FLL,YX,1062.0,14
MSP,ALB,DL,980.0,14
LAX,MTJ,OO,666.0,14
FLL,LGA,UA,1076.0,14
PIA,VPS,G4,724.0,14
LAX,MCO,NK,2218.0,14
ESC,IMT,OO,50.0,14
DEN,SAT,YX,794.0,14
DEN,MSY,YX,1062.0,14
PGD,STC,G4,1447.0,14
MCO,RDU,9E,534.0,14
MCO,JFK,AA,944.0,14
SAV,IAH,EV,851.0,14
OMA,MIA,MQ,1393.0,14
BGR,LGA,MQ,378.0,14
CLE,JAX,G4,753.0,14
RIC,PHL,YX,198.0,14
TLH,ATL,OO,223.0,14
ORD,BZN,YX,1186.0,14
EWR,DAY,EV,533.0,14
BNA,MLB,G4,656.0,14
OAK,FCA,G4,834.0,14
DEN,MMH,OO,780.0,14
TVC,LGA,YX,655.0,14
RIC,DTW,YX,456.0,14
MCO,ORF,NK,655.0,14
GRR,DFW,OO,931.0,14
SDF,ORD,UA,286.0,14
MSY,SAT,F9,494.0,14
AUS,SAN,G4,1164.0,14
BUF,IAD,UA,283.0,14
DTW,SYR,YX,374.0,14
MYR,DTW,OO,636.0,14
PHX,BUR,F9,369.0,14
JFK,CMH,MQ,483.0,14
CLT,PVD,YX,683.0,14
AUS,SJC,QX,1476.0,14
ORD,DTW,EV,235.0,14
IAD,ROC,EV,288.0,14
AUS,OKC,OO,358.0,14
MTJ,ORD,UA,1081.0,14
SJC,DFW,NK,1438.0,14
STL,CHS,WN,706.0,14
STL,ORD,OH,258.0,14
JFK,BUF,OO,301.0,14
VPS,PHL,OH,908.0,14
IAD,SRQ,G4,849.0,14
IDA,PDX,G4,539.0,14
CLT,ROA,MQ,155.0,14
JFK,BTV,YX,266.0,14
SNA,FSD,G4,1326.0,14
MSY,BNA,NK,471.0,14
MSY,AUS,YX,444.0,14
IND,IAD,OO,476.0,14
SJC,MCO,WN,2421.0,14
JAX,ORD,EV,864.0,14
ATL,OKC,OO,761.0,14
CHA,CLT,OO,241.0,14
STL,DCA,AA,719.0,14
JAX,RDU,9E,407.0,14
DFW,MLU,YV,293.0,14
CID,ORD,EV,196.0,14
CHS,LGA,DL,641.0,14
AUS,SRQ,G4,936.0,14
AUS,TPA,MQ,928.0,14
IAH,SAV,EV,851.0,14
ORD,ILM,YX,760.0,14
ORD,JAX,F9,864.0,14
DTW,AUS,F9,1149.0,14
ATW,DEN,G4,883.0,14
AUS,TPA,F9,928.0,14
DSM,SAN,G4,1428.0,14
ATL,TYS,OO,152.0,14
STL,ATL,F9,484.0,14
IAD,DFW,MQ,1172.0,14
PHX,CLE,UA,1737.0,14
ORD,DTW,AA,235.0,14
DTW,GRR,YX,120.0,14
ISP,MIA,F9,1113.0,14
DFW,MTJ,OO,722.0,14
IAD,MSP,UA,908.0,14
CLT,MKE,YX,651.0,14
MYR,CMH,WN,488.0,14
ORD,FAT,AA,1730.0,13
OAK,EWR,WN,2555.0,13
OAK,ATL,DL,2130.0,13
LAX,SMF,AA,373.0,13
SGF,DFW,OO,364.0,13
AUS,DFW,OO,190.0,13
CLT,BHM,MQ,350.0,13
HPN,ATL,YX,780.0,13
MSP,AVL,DL,861.0,13
DEN,MSP,YX,680.0,13
BTV,MSP,DL,987.0,13
PHL,TVC,YX,627.0,13
PIE,PSM,G4,1239.0,13
CMH,SLC,DL,1528.0,13
DSM,EWR,G4,1017.0,13
IAD,COS,F9,1463.0,13
TPA,RIC,B6,723.0,13
SYR,MYR,G4,668.0,13
DEN,PVD,F9,1737.0,13
PIE,CKB,G4,798.0,13
TRI,CLT,MQ,119.0,13
MCO,ILG,F9,841.0,13
PSP,DFW,OO,1126.0,13
BTV,PHL,AA,335.0,13
MIA,MSY,NK,675.0,13
MSO,ORD,OO,1332.0,13
BOS,MCO,UA,1121.0,13
OMA,LAX,AA,1330.0,13
ORF,CVG,G4,485.0,13
DCA,PBI,WN,857.0,13
BWI,PGD,G4,899.0,13
PIE,ICT,G4,1087.0,13
ABQ,IAH,YX,744.0,13
IAH,JAX,OO,817.0,13
ATL,CLT,MQ,226.0,13
SJC,GEG,OO,742.0,13
TVC,ORD,EV,224.0,13
CAE,CLT,MQ,88.0,13
GEG,PDX,AS,279.0,13
BGR,BOS,YX,201.0,13
DFW,MLI,OO,691.0,13
MCI,BOS,WN,1256.0,13
ORD,PBI,YX,1143.0,13
ALB,EWR,EV,143.0,13
MLI,DFW,OO,691.0,13
ATL,SAN,F9,1892.0,13
PDX,PHX,F9,1009.0,13
BTV,CLT,AA,761.0,13
ATL,SDF,9E,321.0,13
ABE,SAV,G4,669.0,13
SAN,SAT,F9,1129.0,13
CLE,PHX,UA,1737.0,13
TPA,LAX,WN,2158.0,13
CLT,MEM,MQ,511.0,13
MSY,IAH,OO,305.0,13
MKE,FLL,NK,1243.0,13
ALB,RDU,F9,544.0,13
SAV,SWF,G4,756.0,13
LIH,LAX,AS,2615.0,13
CLE,SFO,F9,2161.0,13
DEN,BNA,YX,1014.0,13
SAN,ATL,F9,1892.0,13
ATW,FLL,G4,1338.0,13
CLE,RSW,WN,1025.0,13
TPA,GRR,WN,1041.0,13
EWR,ALB,EV,143.0,13
BLV,AZA,G4,1272.0,13
EWR,PHX,F9,2133.0,13
PIT,RDU,MQ,328.0,13
LGA,TVC,YX,655.0,13
CAK,PIE,G4,899.0,13
DEN,EWR,F9,1605.0,13
BOS,IAD,YV,413.0,13
BOS,IAD,YX,413.0,13
BZN,ORD,YX,1186.0,13
ILM,DFW,OO,1106.0,13
IDA,SNA,G4,747.0,13
DCA,TLH,YX,716.0,13
PHX,BOI,MQ,735.0,13
COS,PHX,AA,551.0,13
MSY,AUS,F9,444.0,13
MIA,SLC,AA,2088.0,13
TVC,DFW,AA,1022.0,13
SAV,BOS,9E,901.0,13
SLC,LAX,AA,590.0,13
DEC,CGI,OO,184.0,13
PHX,DSM,YV,1149.0,13
RSW,EWR,YX,1068.0,13
COS,SAT,F9,732.0,13
CHS,DEN,F9,1449.0,13
DEN,ATL,NK,1199.0,13
LGA,DFW,F9,1389.0,13
SAT,IAH,YX,191.0,13
CLT,DEN,YX,1337.0,13
GRR,LGA,OO,618.0,13
MMH,DEN,OO,780.0,13
CLE,TPA,YX,927.0,13
CRW,IAH,EV,975.0,13
ORD,MSP,9E,334.0,13
BDL,RDU,F9,532.0,13
CLT,DAB,YX,416.0,13
DAY,ORD,EV,240.0,13
PHL,RSW,B6,993.0,13
PHL,AVL,YX,504.0,13
EYW,IND,G4,1078.0,13
SEA,PHX,F9,1107.0,13
FCA,CLT,AA,1923.0,13
AVL,TPA,NK,514.0,13
PHL,AUS,F9,1430.0,13
BOS,STT,DL,1693.0,13
MSP,PDX,AS,1426.0,13
DFW,RNO,YV,1345.0,13
IAD,JAX,G4,630.0,13
LAS,SEA,OO,867.0,13
HGR,MYR,G4,421.0,13
MCO,PHX,NK,1849.0,13
IAD,SRQ,UA,849.0,13
SEA,LAX,QX,954.0,13
JAX,TTN,F9,777.0,13
VPS,MEM,G4,373.0,13
BOI,SFO,UA,522.0,13
CLT,HTS,OH,235.0,13
JAX,ORD,F9,864.0,13
DFW,BMI,OO,690.0,13
BWI,SAT,NK,1407.0,13
DTW,PBI,NK,1086.0,13
AUS,PHL,F9,1430.0,13
HDN,EWR,UA,1728.0,13
MYR,SYR,G4,668.0,13
RDU,BNA,AA,442.0,13
SEA,RDD,OO,479.0,13
AVL,MSP,DL,861.0,13
ELP,MCO,F9,1516.0,13
MHT,DTW,OO,610.0,13
TUS,LAX,AA,451.0,13
JFK,ROC,YX,264.0,13
BWI,TYS,G4,465.0,13
MYR,MSP,DL,1085.0,13
SFB,RDU,G4,510.0,13
CLE,AUS,F9,1174.0,13
DFW,LGA,OO,1389.0,13
PHX,OMA,YV,1037.0,13
DFW,OAK,NK,1457.0,13
DTW,ORD,AA,235.0,13
ORD,IND,YV,177.0,13
SFB,CLE,G4,872.0,13
PHL,MCI,F9,1038.0,13
DFW,HSV,AA,603.0,13
PHX,PDX,F9,1009.0,13
VPS,HOU,WN,527.2307692307693,13
DAL,HDN,WN,779.0,13
DFW,GUC,OO,678.0,13
DFW,GRR,OO,931.0,13
RDU,ALB,F9,544.0,13
ORD,PVD,UA,849.0,13
DFW,GPT,OH,500.0,13
CLT,HTS,MQ,235.0,13
CMH,DCA,AA,323.0,13
DFW,SGF,OO,364.0,13
TPA,IAH,WN,787.0,13
MDW,ATL,9E,591.0,13
ELP,SLC,OO,693.0,13
BDL,MIA,YX,1194.0,13
MSP,CLE,F9,622.0,13
DCA,CHA,YX,523.0,13
LAX,BZN,UA,902.0,13
CAK,TPA,NK,894.0,13
LAX,CID,G4,1550.0,13
GUC,DFW,OO,678.0,13
MDT,DEN,F9,1474.0,13
MDT,PHL,OH,84.0,13
FAI,ANC,UA,261.0,13
ORD,CLT,YV,599.0,13
DFW,ABQ,OO,569.0,13
ATL,AUS,F9,813.0,13
SFO,RSW,UA,2481.0,13
BDL,IAH,UA,1507.0,13
CVG,MIA,AA,948.0,13
RDU,MCO,9E,534.0,13
DEN,TYR,F9,732.0,13
TTN,MYR,F9,509.0,13
LAX,GRR,G4,1874.0,13
DFW,SJU,F9,2165.0,13
SMF,AUS,MQ,1481.0,13
AZA,SPI,G4,1299.0,13
LIT,IAH,YX,374.0,12
MGM,DFW,OH,622.0,12
GRB,ATL,OO,774.0,12
TTN,MSP,F9,989.0,12
ORF,SAN,WN,2330.0,12
IAD,LAS,F9,2065.0,12
IAD,RDU,YX,224.0,12
MDT,ATL,OO,620.0,12
MKE,PHX,F9,1460.0,12
MYR,CRW,NK,356.0,12
RSW,MSP,WN,1416.0,12
ATL,MDW,9E,591.0,12
CVG,RDU,MQ,390.0,12
EWR,MKE,UA,725.0,12
BZN,MSP,OO,874.0,12
DAL,MTJ,WN,733.0,12
CVG,PVD,G4,722.0,12
RDU,MSY,WN,779.0,12
PVU,SAN,G4,599.0,12
TUS,DFW,MQ,813.0,12
ORD,ABQ,EV,1118.0,12
RDD,SEA,OO,479.0,12
OMA,DEN,YX,472.0,12
TUS,BLI,G4,1299.0,12
ATL,TVC,DL,769.0,12
PGD,RIC,G4,779.0,12
DTW,MYR,OO,636.0,12
PHL,BTV,AA,335.0,12
MYR,HGR,G4,421.0,12
OMA,BNA,WN,612.0,12
DEN,BHM,F9,1083.0,12
RDU,SAN,F9,2193.0,12
LIT,CLT,YX,640.0,12
TPA,MHT,NK,1204.0,12
SRQ,DEN,WN,1531.0,12
RIC,LAS,B6,2086.0,12
IAH,CRW,EV,975.0,12
FLL,CVG,F9,932.0,12
TUS,PAE,QX,1241.0,12
BOI,PDX,AS,344.0,12
IAH,HRL,YX,295.0,12
XNA,LAX,G4,1371.0,12
TUS,ORD,YV,1437.0,12
PNS,DFW,NK,604.0,12
DTW,BGR,9E,750.0,12
MSY,RDU,G4,779.0,12
ORF,ORD,EV,717.0,12
DAY,ORD,YX,240.0,12
MIA,OMA,MQ,1393.0,12
CVG,PHL,AA,507.0,12
EWR,BQN,B6,1585.0,12
ORD,SAV,YV,773.0,12
MCI,MCO,F9,1072.0,12
IAD,CMH,OO,299.0,12
BUF,LAS,F9,1986.0,12
PHL,MYR,AA,473.0,12
ATL,OGG,DL,4431.0,12
PSC,LAX,G4,851.0,12
PGD,HOU,G4,831.0,12
DCA,AVL,MQ,384.0,12
ATL,OAK,DL,2130.0,12
IAH,JAX,YX,817.0,12
MIA,RDU,9E,700.0,12
PSM,MCO,F9,1167.0,12
ORF,MIA,F9,802.0,12
SLC,PDX,AS,630.0,12
ROC,DCA,MQ,296.0,12
EWR,OAK,WN,2555.0,12
BOS,CHS,9E,818.0,12
MIA,SAV,AA,440.0,12
RSW,ALB,F9,1205.0,12
RSW,MCO,F9,133.0,12
CLT,LEX,MQ,281.0,12
IAH,PHX,WN,1009.0,12
IAH,CLE,OO,1091.0,12
PSP,EWR,UA,2358.0,12
FSD,LAS,F9,1104.0,12
PNS,DFW,OO,604.0,12
RIC,PGD,G4,779.0,12
EWR,AVP,YX,93.0,12
SNA,IDA,G4,747.0,12
BOI,DEN,F9,649.0,12
IAH,ICT,UA,542.0,12
LRD,IAH,OO,301.0,12
MDW,SFO,F9,1855.0,12
DTW,BMI,OO,313.0,12
MCO,GSP,F9,449.0,12
SMF,KOA,AS,2435.0,12
EYW,ORD,EV,1251.0,12
MYR,BLV,G4,696.0,12
BNA,RDU,OO,442.0,12
ONT,AUS,F9,1196.0,12
ACY,SJU,NK,1536.0,12
MIA,CMH,YX,990.0,12
FLL,MCO,F9,177.0,12
ATL,GRB,OO,774.0,12
SRQ,DCA,WN,851.0,12
ATL,DCA,MQ,547.0,12
JAX,CLT,MQ,328.0,12
LAX,LIT,G4,1494.0,12
CHS,JFK,OO,636.0,12
DFW,ELP,OO,551.0,12
CHS,DFW,OH,987.0,12
ORD,LEX,YX,323.0,12
ORD,BUF,EV,473.0,12
TLH,DCA,YX,716.0,12
MSP,SAV,DL,1092.0,12
VPS,DSM,G4,860.0,12
DFW,PNS,OO,604.0,12
PAE,PDX,QX,161.0,12
PIT,BOS,OO,496.0,12
PIT,BWI,AS,210.0,12
SEA,DTW,NK,1927.0,12
MRY,PHX,MQ,598.0,12
MSP,GTF,DL,887.0,12
LAS,FLL,F9,2173.0,12
HPN,CHS,B6,663.0,12
JFK,DCA,OO,213.0,12
SEA,DFW,NK,1660.0,12
STS,LAX,QX,400.0,12
MSP,IAH,EV,1034.0,12
VPS,PIT,G4,775.0,12
ORD,EUG,UA,1780.0,12
SYR,DTW,YX,374.0,12
DFW,AGS,OO,874.0,12
HDN,DAL,WN,779.0,12
SEA,PHX,NK,1107.0,12
SBA,SAN,OO,192.0,12
MSO,SAN,QX,992.0,12
HDN,ORD,YX,1009.0,12
CLT,ORD,YV,599.0,12
SEA,LAX,AA,954.0,12
PDX,GRR,G4,1833.0,12
CHS,EWR,NK,628.0,12
BRO,IAH,YX,308.0,12
LAX,RSW,AS,2238.0,12
SDF,CLT,MQ,335.0,12
CLT,RNO,AA,2141.0,12
LAX,SEA,AA,954.0,12
HPN,MIA,MQ,1118.0,12
SWF,ATL,F9,783.0,12
SAN,BZN,OO,956.0,12
DEN,MYR,F9,1485.0,12
SEA,FAI,OO,1533.0,12
EUG,DFW,MQ,1606.0,12
MSO,SNA,G4,935.0,12
DRO,DEN,F9,251.0,12
PIE,PVU,G4,1857.0,12
AUS,RDU,DL,1162.0,12
PBI,DCA,WN,857.0,12
MYR,LEX,G4,438.0,12
MSP,TPA,F9,1306.0,12
LAX,SLC,AA,590.0,12
BOS,ROC,YX,343.0,12
DEN,JAC,F9,406.0,12
BHM,DEN,F9,1083.0,12
SAN,SBA,QX,192.0,12
ORD,CMH,EV,296.0,12
ELM,PGD,G4,1090.0,12
LAX,LIH,AS,2615.0,12
PIT,LGA,OO,335.0,12
LGA,MYR,YX,563.0,12
SFB,OGS,G4,1142.0,12
DEN,DAY,YX,1085.0,12
SJU,SFB,G4,1198.0,12
CLE,PIE,G4,932.0,12
SFO,SMF,UA,86.0,12
CLT,EVV,MQ,414.0,12
PDX,PSP,QX,873.0,12
BZN,SAN,OO,956.0,12
LGA,PWM,DL,269.0,12
STC,PGD,G4,1447.0,12
CLE,RDU,9E,416.0,12
DSM,PSP,G4,1355.0,12
MSP,MKE,9E,297.0,12
LGA,SRQ,WN,1047.0,12
IAD,LGA,9E,229.0,12
DFW,MKE,YV,853.0,12
IAH,SEA,NK,1874.0,12
SAN,DSM,G4,1428.0,12
SAN,SBA,OO,192.0,12
CLE,BOS,EV,563.0,12
MLB,PIT,G4,854.0,12
ICT,IAH,UA,542.0,12
PHX,DSM,OO,1149.0,12
CDB,ADK,AS,616.0,12
DEN,SBA,F9,916.0,12
ORD,AZO,EV,122.0,12
DFW,IAD,MQ,1172.0,12
STL,PHX,NK,1262.0,12
MLU,DFW,YV,293.0,12
ICT,IAH,YX,542.0,12
SAT,DEN,YX,794.0,12
BUF,MIA,AA,1185.0,12
JAX,FNT,G4,867.0,12
TYS,IAH,YV,771.0,12
DSM,ORD,YV,299.0,12
TPA,CVG,9E,773.0,12
PDX,PHL,AA,2406.0,12
MDT,ATL,YX,620.0,11
IAH,CAE,EV,878.0,11
CHS,TTN,F9,586.0,11
SEA,EUG,AS,234.0,11
ATL,CMH,YX,447.0,11
